"Year","Species.n","Age","M2"
2017,18,1,0.953286317442742
2017,21,1,0.33147949042173
2017,20,1,0
2017,22,1,0.844326476008248
2017,24,1,1.83794758949464
2017,26,1,0
2017,23,1,0.508463924378292
2017,19,1,0
2017,27,1,0
2017,25,1,1.01949520076295
2017,17,1,1.1074584150442
2018,16,1,1.01760402315331
2018,18,1,1.10920348772656
2018,21,1,0.410918168386844
2018,20,1,0
2018,22,1,1.02014584727547
2018,24,1,2.11806359367217
2018,26,1,0
2018,23,1,0.573092439722604
2018,19,1,0
2018,27,1,0
2018,25,1,1.08099696006183
2018,17,1,1.05358373378174
2019,16,1,0.86726580469313
2019,18,1,0.88657268088369
2019,21,1,0.331039159284874
2019,20,1,0
2019,22,1,0.704779898154291
2019,24,1,1.53102388346908
2019,26,1,0
2019,23,1,0.483798355485424
2019,19,1,0
2019,27,1,0
2019,25,1,0.817881676576476
2019,17,1,0.875259267163372
1974,16,2,0.559977608298691
1974,18,2,0.592224653802074
1974,21,2,0.242797391220686
1974,20,2,0
1974,22,2,0.888815656434527
1974,24,2,2.02310576684241
1974,26,2,0
1974,23,2,0.594756892626036
1974,19,2,0
1974,27,2,0
1974,25,2,1.18682104407776
1974,17,2,0.692248096946611
1975,16,2,0.571421847188086
1975,18,2,0.606845570802049
1975,21,2,0.229460184709844
1975,20,2,0
1975,22,2,1.09180000300727
1975,24,2,1.53167102757688
1975,26,2,0
1975,23,2,0.579416996491851
1975,19,2,0
1975,27,2,0
1975,25,2,1.46392582655381
1975,17,2,0.557632139855134
1976,16,2,0.521449382458137
1976,18,2,0.51764797900385
1976,21,2,0.251810651510825
1976,20,2,0
1976,22,2,0.996564615233326
1976,24,2,1.70829903351996
1976,26,2,0
1976,23,2,0.53244939199689
1976,19,2,0
1976,27,2,0
1976,25,2,1.34140167216363
1976,17,2,0.601989272568051
1977,16,2,0.515502593218525
1977,18,2,0.543293910450913
1977,21,2,0.209829304557062
1977,20,2,0
1977,22,2,0.808795735887494
1977,24,2,1.59766475528937
1977,26,2,0
1977,23,2,0.569614370317978
1977,19,2,0
1977,27,2,0
1977,25,2,1.72808308994048
1977,17,2,0.546805492037035
1978,16,2,0.460737409792169
1978,18,2,0.487888238078646
1978,21,2,0.219144172683474
1978,20,2,0
1978,22,2,0.718993730027206
1978,24,2,1.62054456134877
1978,26,2,0
1978,23,2,0.43946031850505
1978,19,2,0
1978,27,2,0
1978,25,2,1.21637138751082
1978,17,2,0.698342417754326
1979,16,2,0.488311288569283
1979,18,2,0.475679180437011
1979,21,2,0.196127549161747
1979,20,2,0
1979,22,2,0.696098292034351
1979,24,2,1.48639490545476
1979,26,2,0
1979,23,2,0.421944805873441
1979,19,2,0
1979,27,2,0
1979,25,2,1.22561471385343
1979,17,2,0.599813279498782
1980,16,2,0.42604082901903
1980,18,2,0.344388191219598
1980,21,2,0.170683641154547
1980,20,2,0
1980,22,2,0.855613245532054
1980,24,2,1.19982013251899
1980,26,2,0
1980,23,2,0.443860400367746
1980,19,2,0
1980,27,2,0
1980,25,2,1.50939908382801
1980,17,2,0.511124783617128
1981,16,2,0.517654388364719
1981,18,2,0.512897554821206
1981,21,2,0.266302240654749
1981,20,2,0
1981,22,2,1.1060724423627
1981,24,2,1.95524162368049
1981,26,2,0
1981,23,2,0.500424523985807
1981,19,2,0
1981,27,2,0
1981,25,2,1.4682492936924
1981,17,2,0.77838221775304
1982,16,2,0.581434909114094
1982,18,2,0.396350144682169
1982,21,2,0.252156763551397
1982,20,2,0
1982,22,2,1.04261593568528
1982,24,2,1.70001087714034
1982,26,2,0
1982,23,2,0.471352688092614
1982,19,2,0
1982,27,2,0
1982,25,2,1.19033521838905
1982,17,2,0.581415839062231
1983,16,2,0.560200548637063
1983,18,2,0.31004339278823
1983,21,2,0.241052892371726
1983,20,2,0
1983,22,2,0.965947610379143
1983,24,2,1.65515687969
1983,26,2,0
1983,23,2,0.51261924261216
1983,19,2,0
1983,27,2,0
1983,25,2,0.916077219417255
1983,17,2,0.627905118849353
1984,16,2,0.54330337680985
1984,18,2,0.311142934369431
1984,21,2,0.193435739954061
1984,20,2,0
1984,22,2,0.784941820956935
1984,24,2,1.36384384539766
1984,26,2,0
1984,23,2,0.446751485703539
1984,19,2,0
1984,27,2,0
1984,25,2,0.844694547592199
1984,17,2,0.490147136862871
1985,16,2,0.521641222441866
1985,18,2,0.312766272702252
1985,21,2,0.21241834800755
1985,20,2,0
1985,22,2,0.729106703620322
1985,24,2,1.85693084399453
1985,26,2,0
1985,23,2,0.504593959343364
1985,19,2,0
1985,27,2,0
1985,25,2,0.914996602104935
1985,17,2,0.547770311502608
1986,16,2,0.531495153362629
1986,18,2,0.208070519218279
1986,21,2,0.235596539732999
1986,20,2,0
1986,22,2,0.857918032128303
1986,24,2,1.80450947781009
1986,26,2,0
1986,23,2,0.485661756867763
1986,19,2,0
1986,27,2,0
1986,25,2,1.38986827872629
1986,17,2,0.412020371384599
1987,16,2,0.466007173016787
1987,18,2,0.231565176874174
1987,21,2,0.185392578768177
1987,20,2,0
1987,22,2,0.876635908692382
1987,24,2,1.51859648092872
1987,26,2,0
1987,23,2,0.544856401261978
1987,19,2,0
1987,27,2,0
1987,25,2,0.909062257735509
1987,17,2,0.505588605581308
1988,16,2,0.558219587462152
1988,18,2,0.264246459465984
1988,21,2,0.205657230194609
1988,20,2,0
1988,22,2,0.688834523831039
1988,24,2,1.54274435660305
1988,26,2,0
1988,23,2,0.565864323058386
1988,19,2,0
1988,27,2,0
1988,25,2,1.10132879541658
1988,17,2,0.471147784558601
1989,16,2,0.534340296250489
1989,18,2,0.204992621306793
1989,21,2,0.162584572643087
1989,20,2,0
1989,22,2,0.680632018794525
1989,24,2,1.20738766604256
1989,26,2,0
1989,23,2,0.497893217132304
1989,19,2,0
1989,27,2,0
1989,25,2,1.08733495394006
1989,17,2,0.415327179629579
1990,16,2,0.607887909758391
1990,18,2,0.268457295604133
1990,21,2,0.173805292545332
1990,20,2,0
1990,22,2,0.863186552430241
1990,24,2,1.34944382391693
1990,26,2,0
1990,23,2,0.505830310758336
1990,19,2,0
1990,27,2,0
1990,25,2,1.14118001399974
1990,17,2,0.473806670340479
1991,16,2,0.636171105654538
1991,18,2,0.225493881999602
1991,21,2,0.162237329953991
1991,20,2,0
1991,22,2,0.760287528448003
1991,24,2,1.39129455785345
1991,26,2,0
1991,23,2,0.442683683278429
1991,19,2,0
1991,27,2,0
1991,25,2,1.17125193585346
1991,17,2,0.417383461430579
1992,16,2,0.605106137687021
1992,18,2,0.225395117476891
1992,21,2,0.179386967449673
1992,20,2,0
1992,22,2,0.737748493051155
1992,24,2,1.10101905382151
1992,26,2,0
1992,23,2,0.414612150755228
1992,19,2,0
1992,27,2,0
1992,25,2,1.03046169238195
1992,17,2,0.35628139313311
1993,16,2,0.610398526922512
1993,18,2,0.196786162186409
1993,21,2,0.214768484222095
1993,20,2,0
1993,22,2,0.668543280192373
1993,24,2,1.3951097314133
1993,26,2,0
1993,23,2,0.432054066998172
1993,19,2,0
1993,27,2,0
1993,25,2,1.05376494683061
1993,17,2,0.45629638513153
1994,16,2,0.581913366152257
1994,18,2,0.243081115621769
1994,21,2,0.194473683393699
1994,20,2,0
1994,22,2,0.580918692654714
1994,24,2,1.27517206739172
1994,26,2,0
1994,23,2,0.423978579076303
1994,19,2,0
1994,27,2,0
1994,25,2,0.974894138522528
1994,17,2,0.440957899525719
1995,16,2,0.549951662578667
1995,18,2,0.200641859865073
1995,21,2,0.227131295128019
1995,20,2,0
1995,22,2,1.04708070241546
1995,24,2,1.27751921415105
1995,26,2,0
1995,23,2,0.436066845296055
1995,19,2,0
1995,27,2,0
1995,25,2,0.969694384742053
1995,17,2,0.417046054327587
1996,16,2,0.640981860736939
1996,18,2,0.228534614014922
1996,21,2,0.218622645911591
1996,20,2,0
1996,22,2,0.762957929569242
1996,24,2,1.39486603270118
1996,26,2,0
1996,23,2,0.46389051986235
1996,19,2,0
1996,27,2,0
1996,25,2,0.78863689877735
1996,17,2,0.500992252318303
1997,16,2,0.558421238894281
1997,18,2,0.231671956925353
1997,21,2,0.195748787609787
1997,20,2,0
1997,22,2,0.809414572016473
1997,24,2,1.21806574166845
1997,26,2,0
1997,23,2,0.356198890347621
1997,19,2,0
1997,27,2,0
1997,25,2,0.576511737677599
1997,17,2,0.394060108523958
1998,16,2,0.630371234738001
1998,18,2,0.159967879942383
1998,21,2,0.224993625449776
1998,20,2,0
1998,22,2,0.846827708821481
1998,24,2,1.34674715868442
1998,26,2,0
1998,23,2,0.444612397402596
1998,19,2,0
1998,27,2,0
1998,25,2,0.642542272121771
1998,17,2,0.478976576516158
1999,16,2,0.727260809363553
1999,18,2,0.14128643938851
1999,21,2,0.204333471426909
1999,20,2,0
1999,22,2,0.788073767178982
1999,24,2,1.38902702651654
1999,26,2,0
1999,23,2,0.483342676036018
1999,19,2,0
1999,27,2,0
1999,25,2,0.878352699203349
1999,17,2,0.427436021808752
2000,16,2,0.629409619329629
2000,18,2,0.112561906433227
2000,21,2,0.14392986763709
2000,20,2,0
2000,22,2,1.19745037911436
2000,24,2,1.0957750831177
2000,26,2,0
2000,23,2,0.437425556384496
2000,19,2,0
2000,27,2,0
2000,25,2,0.86795002326705
2000,17,2,0.32304890735771
2001,16,2,0.607800127325504
2001,18,2,0.154346541598578
2001,21,2,0.197589307358296
2001,20,2,0
2001,22,2,1.33282321315761
2001,24,2,1.41313341930824
2001,26,2,0
2001,23,2,0.406554162830897
2001,19,2,0
2001,27,2,0
2001,25,2,0.909267630094456
2001,17,2,0.382289383941164
2002,16,2,0.659659484049356
2002,18,2,0.199795831275797
2002,21,2,0.24329063765287
2002,20,2,0
2002,22,2,1.14127466939305
2002,24,2,1.81784121335564
2002,26,2,0
2002,23,2,0.42676311183079
2002,19,2,0
2002,27,2,0
2002,25,2,0.628522574629858
2002,17,2,0.464605499753372
2003,16,2,0.722675991714006
2003,18,2,0.19389559348193
2003,21,2,0.234679257310611
2003,20,2,0
2003,22,2,0.991506101509411
2003,24,2,2.18363212535288
2003,26,2,0
2003,23,2,0.63042663051447
2003,19,2,0
2003,27,2,0
2003,25,2,0.971625677594782
2003,17,2,0.482336796290563
2004,16,2,0.77984664148039
2004,18,2,0.293192263234933
2004,21,2,0.276638046072554
2004,20,2,0
2004,22,2,1.35524976710483
2004,24,2,2.31774536685125
2004,26,2,0
2004,23,2,0.496031632180685
2004,19,2,0
2004,27,2,0
2004,25,2,0.74137361326339
2004,17,2,0.590493361514923
2005,16,2,0.858916184720127
2005,18,2,0.224717054127354
2005,21,2,0.302994998904437
2005,20,2,0
2005,22,2,1.20049091606826
2005,24,2,1.83120111937442
2005,26,2,0
2005,23,2,0.532567544014601
2005,19,2,0
2005,27,2,0
2005,25,2,1.01970300629888
2005,17,2,0.451270437499243
2006,16,2,0.844301087354738
2006,18,2,0.214617250322892
2006,21,2,0.248809264524804
2006,20,2,0
2006,22,2,1.24025822828525
2006,24,2,2.11786536042964
2006,26,2,0
2006,23,2,0.513130470908179
2006,19,2,0
2006,27,2,0
2006,25,2,1.04328798011991
2006,17,2,0.546793852183262
2007,16,2,0.79814401106354
2007,18,2,0.238515753373036
2007,21,2,0.268514462820389
2007,20,2,0
2007,22,2,0.899797831210073
2007,24,2,1.54346916506685
2007,26,2,0
2007,23,2,0.580635659248133
2007,19,2,0
2007,27,2,0
2007,25,2,0.647367956811204
2007,17,2,0.514297013115114
2008,16,2,0.843885531115276
2008,18,2,0.284031785938195
2008,21,2,0.23513195613667
2008,20,2,0
2008,22,2,0.818020124962593
2008,24,2,1.74112124273218
2008,26,2,0
2008,23,2,0.499012666974604
2008,19,2,0
2008,27,2,0
2008,25,2,0.864691770614404
2008,17,2,0.456897994301724
2009,16,2,0.808797366728795
2009,18,2,0.277490546393844
2009,21,2,0.192638391830852
2009,20,2,0
2009,22,2,0.825493578209796
2009,24,2,1.49077700587325
2009,26,2,0
2009,23,2,0.498963016064092
2009,19,2,0
2009,27,2,0
2009,25,2,0.492343192183864
2009,17,2,0.476393904124194
2010,16,2,0.711465888934219
2010,18,2,0.274810614905827
2010,21,2,0.181921864876629
2010,20,2,0
2010,22,2,0.767577693382598
2010,24,2,1.7082694120871
2010,26,2,0
2010,23,2,0.419744866500188
2010,19,2,0
2010,27,2,0
2010,25,2,0.743452972996924
2010,17,2,0.401493408681514
2011,16,2,0.761989634369531
2011,18,2,0.260175545162439
2011,21,2,0.204414681801364
2011,20,2,0
2011,22,2,0.916880234390802
2011,24,2,1.68645508270865
2011,26,2,0
2011,23,2,0.645625903678123
2011,19,2,0
2011,27,2,0
2011,25,2,1.14517832709837
2011,17,2,0.445819053468485
2012,16,2,0.775252075427843
2012,18,2,0.32461503211538
2012,21,2,0.224798617814324
2012,20,2,0
2012,22,2,0.754718506508963
2012,24,2,1.88414768490674
2012,26,2,0
2012,23,2,0.668923211427473
2012,19,2,0
2012,27,2,0
2012,25,2,0.956826860191114
2012,17,2,0.50211550846354
2013,16,2,0.76199224862327
2013,18,2,0.285934323609089
2013,21,2,0.223968083103371
2013,20,2,0
2013,22,2,0.832042675468326
2013,24,2,2.09475592656792
2013,26,2,0
2013,23,2,0.531944860805397
2013,19,2,0
2013,27,2,0
2013,25,2,0.879049411336246
2013,17,2,0.424007598342157
2014,16,2,0.745983845800945
2014,18,2,0.296532134051575
2014,21,2,0.205218435852043
2014,20,2,0
2014,22,2,0.795292724065404
2014,24,2,2.26265203887848
2014,26,2,0
2014,23,2,0.479738106679535
2014,19,2,0
2014,27,2,0
2014,25,2,0.541303674508917
2014,17,2,0.40587965071446
2015,16,2,0.703224738053575
2015,18,2,0.286710289144663
2015,21,2,0.179634707521163
2015,20,2,0
2015,22,2,0.631193782989496
2015,24,2,1.78271536930396
2015,26,2,0
2015,23,2,0.387825113067721
2015,19,2,0
2015,27,2,0
2015,25,2,0.864341653353702
2015,17,2,0.391919694660364
2016,16,2,0.795882954937903
2016,18,2,0.323980748177901
2016,21,2,0.215599478842909
2016,20,2,0
2016,22,2,1.06260864344017
2016,24,2,2.42651571633279
2016,26,2,0
2016,23,2,0.590863427084336
2016,19,2,0
2016,27,2,0
2016,25,2,1.26127036416437
2016,17,2,0.477181458612328
2017,16,2,0.661537530079519
2017,18,2,0.305556780243183
2017,21,2,0.207932551350485
2017,20,2,0
2017,22,2,0.744964407055566
2017,24,2,1.83109209614825
2017,26,2,0
2017,23,2,0.43520011556697
2017,19,2,0
2017,27,2,0
2017,25,2,0.714514782781481
2017,17,2,0.435443093912932
2018,16,2,0.786351023531298
2018,18,2,0.303571546939794
2018,21,2,0.224398254011857
2018,20,2,0
2018,22,2,0.868706072555747
2018,24,2,2.44618546293617
2018,26,2,0
2018,23,2,0.505880937424595
2018,19,2,0
2018,27,2,0
2018,25,2,0.888898008855418
2018,17,2,0.539235315838535
2019,16,2,0.6998498222056
2019,18,2,0.262180708837647
2019,21,2,0.176312154580042
2019,20,2,0
2019,22,2,0.596318820048003
2019,24,2,1.86842244740249
2019,26,2,0
2019,23,2,0.442420125382117
2019,19,2,0
2019,27,2,0
2019,25,2,0.632711575034648
2019,17,2,0.477257501634433
1974,16,3,0.0175917420668581
1974,18,3,0.382177247351003
1974,21,3,0.221082553973393
1974,20,3,0
1974,22,3,0.578764293847333
1974,24,3,1.58234399311602
1974,26,3,0
1974,23,3,0.479588059452539
1974,19,3,0
1974,27,3,0
1974,25,3,0.488233900614977
1974,17,3,0.449242475081125
1975,16,3,0.0180441772017113
1975,18,3,0.289506743595039
1975,21,3,0.193579809593572
1975,20,3,0
1975,22,3,0.553434218269205
1975,24,3,1.2578639575951
1975,26,3,0
1975,23,3,0.465442161596523
1975,19,3,0
1975,27,3,0
1975,25,3,0.81177499153761
1975,17,3,0.44120218495534
1976,16,3,0.0191135421057619
1976,18,3,0.27697330884318
1976,21,3,0.188432066263736
1976,20,3,0
1976,22,3,0.837554633425054
1976,24,3,1.41921016165277
1976,26,3,0
1976,23,3,0.407231700108493
1976,19,3,0
1976,27,3,0
1976,25,3,0.956738029752725
1976,17,3,0.397937297417805
1977,16,3,0.0323412017387486
1977,18,3,0.335144298771077
1977,21,3,0.172915900995749
1977,20,3,0
1977,22,3,0.600161493495737
1977,24,3,1.34714654316932
1977,26,3,0
1977,23,3,0.412826833708225
1977,19,3,0
1977,27,3,0
1977,25,3,1.1540950039537
1977,17,3,0.407313328324259
1978,16,3,0.0380422243134981
1978,18,3,0.330280940267328
1978,21,3,0.190284375261411
1978,20,3,0
1978,22,3,0.51299039650106
1978,24,3,1.39207175706454
1978,26,3,0
1978,23,3,0.312965483676242
1978,19,3,0
1978,27,3,0
1978,25,3,0.965308000458604
1978,17,3,0.376263446581617
1979,16,3,0.02237645871878
1979,18,3,0.231905237647284
1979,21,3,0.175162642720004
1979,20,3,0
1979,22,3,0.429142314697095
1979,24,3,1.04863492885645
1979,26,3,0
1979,23,3,0.27610223690432
1979,19,3,0
1979,27,3,0
1979,25,3,0.985274929448337
1979,17,3,0.334028668445162
1980,16,3,0.0265576151031587
1980,18,3,0.201909971417923
1980,21,3,0.138759496939449
1980,20,3,0
1980,22,3,0.443139900244769
1980,24,3,0.986181137879435
1980,26,3,0
1980,23,3,0.30705460318733
1980,19,3,0
1980,27,3,0
1980,25,3,1.23394779696507
1980,17,3,0.296432619959679
1981,16,3,0.0303538972055792
1981,18,3,0.248746900460645
1981,21,3,0.207911931091884
1981,20,3,0
1981,22,3,0.862682781983934
1981,24,3,1.64605406974409
1981,26,3,0
1981,23,3,0.319418323307276
1981,19,3,0
1981,27,3,0
1981,25,3,1.19632338804893
1981,17,3,0.367881812279357
1982,16,3,0.0458820877853686
1982,18,3,0.236753464467254
1982,21,3,0.21426450502131
1982,20,3,0
1982,22,3,0.874448112362756
1982,24,3,1.39837623606704
1982,26,3,0
1982,23,3,0.438445381062032
1982,19,3,0
1982,27,3,0
1982,25,3,0.694198617312695
1982,17,3,0.384895320244557
1983,16,3,0.0404344802439194
1983,18,3,0.219324363399967
1983,21,3,0.211290157551981
1983,20,3,0
1983,22,3,0.686352803036578
1983,24,3,1.36059146925164
1983,26,3,0
1983,23,3,0.348323026690627
1983,19,3,0
1983,27,3,0
1983,25,3,0.508738462281822
1983,17,3,0.298904099397839
1984,16,3,0.0387190444190327
1984,18,3,0.156164578273365
1984,21,3,0.145727178661211
1984,20,3,0
1984,22,3,0.460126786678129
1984,24,3,1.10618517126651
1984,26,3,0
1984,23,3,0.313433695928223
1984,19,3,0
1984,27,3,0
1984,25,3,0.615349589534376
1984,17,3,0.278335013275111
1985,16,3,0.0395520359741197
1985,18,3,0.168163102822668
1985,21,3,0.169688364269972
1985,20,3,0
1985,22,3,0.567383247964104
1985,24,3,1.48968010138852
1985,26,3,0
1985,23,3,0.33128855866438
1985,19,3,0
1985,27,3,0
1985,25,3,0.537983350142648
1985,17,3,0.259434032259536
1986,16,3,0.042989690480117
1986,18,3,0.139795994745978
1986,21,3,0.114226189769697
1986,20,3,0
1986,22,3,0.787542986013819
1986,24,3,1.4048436546734
1986,26,3,0
1986,23,3,0.503320595649656
1986,19,3,0
1986,27,3,0
1986,25,3,0.641572567471228
1986,17,3,0.295350000153724
1987,16,3,0.0435215894934662
1987,18,3,0.167502349461177
1987,21,3,0.132524882686157
1987,20,3,0
1987,22,3,0.495022346551592
1987,24,3,1.05983043696609
1987,26,3,0
1987,23,3,0.342214441534954
1987,19,3,0
1987,27,3,0
1987,25,3,0.694568517199727
1987,17,3,0.238252378597333
1988,16,3,0.0516663541209455
1988,18,3,0.126776040935405
1988,21,3,0.152834304235942
1988,20,3,0
1988,22,3,0.567251839610917
1988,24,3,1.18124150011429
1988,26,3,0
1988,23,3,0.361213498960987
1988,19,3,0
1988,27,3,0
1988,25,3,0.589155432948092
1988,17,3,0.322050174962487
1989,16,3,0.058787584430897
1989,18,3,0.174188448653917
1989,21,3,0.139424612407725
1989,20,3,0
1989,22,3,0.512452762313473
1989,24,3,0.916750821070075
1989,26,3,0
1989,23,3,0.495140436804656
1989,19,3,0
1989,27,3,0
1989,25,3,0.585253285951811
1989,17,3,0.280484664182579
1990,16,3,0.0723268518294245
1990,18,3,0.144841651248405
1990,21,3,0.136107626396777
1990,20,3,0
1990,22,3,0.541968191976912
1990,24,3,0.935133324467238
1990,26,3,0
1990,23,3,0.369528932699944
1990,19,3,0
1990,27,3,0
1990,25,3,0.89991470830817
1990,17,3,0.298098876854328
1991,16,3,0.0742956659810711
1991,18,3,0.118325434208392
1991,21,3,0.106401010357077
1991,20,3,0
1991,22,3,0.321387341767549
1991,24,3,1.07724237269636
1991,26,3,0
1991,23,3,0.274375408028675
1991,19,3,0
1991,27,3,0
1991,25,3,1.03409301608318
1991,17,3,0.292017047831263
1992,16,3,0.0598064362505448
1992,18,3,0.106947550942548
1992,21,3,0.103722917925604
1992,20,3,0
1992,22,3,0.541160473708359
1992,24,3,0.968818953582182
1992,26,3,0
1992,23,3,0.275939993536567
1992,19,3,0
1992,27,3,0
1992,25,3,0.793912133352279
1992,17,3,0.259254406107937
1993,16,3,0.0546977071224152
1993,18,3,0.097905708152812
1993,21,3,0.144980148400573
1993,20,3,0
1993,22,3,0.571681797547792
1993,24,3,1.15530561852504
1993,26,3,0
1993,23,3,0.308224804854739
1993,19,3,0
1993,27,3,0
1993,25,3,0.848729105043756
1993,17,3,0.246754916954926
1994,16,3,0.0548211201005685
1994,18,3,0.105951283038775
1994,21,3,0.122357962184671
1994,20,3,0
1994,22,3,0.54982341879447
1994,24,3,0.957452931133256
1994,26,3,0
1994,23,3,0.308276407815065
1994,19,3,0
1994,27,3,0
1994,25,3,0.816392847748716
1994,17,3,0.269160431886853
1995,16,3,0.0456732164907249
1995,18,3,0.11281234999451
1995,21,3,0.208930410448552
1995,20,3,0
1995,22,3,0.64595060912145
1995,24,3,1.1171880421377
1995,26,3,0
1995,23,3,0.321927135190336
1995,19,3,0
1995,27,3,0
1995,25,3,0.811977060449135
1995,17,3,0.240112715422161
1996,16,3,0.0705805210030464
1996,18,3,0.10526182736005
1996,21,3,0.136618445819739
1996,20,3,0
1996,22,3,0.683247926821391
1996,24,3,1.16389184010884
1996,26,3,0
1996,23,3,0.32182272420409
1996,19,3,0
1996,27,3,0
1996,25,3,0.600123322200381
1996,17,3,0.281790228635977
1997,16,3,0.0573680824968118
1997,18,3,0.108855234328576
1997,21,3,0.140112256447936
1997,20,3,0
1997,22,3,0.655856795219616
1997,24,3,1.04837445744391
1997,26,3,0
1997,23,3,0.333112932864203
1997,19,3,0
1997,27,3,0
1997,25,3,0.368162559842614
1997,17,3,0.262116104574661
1998,16,3,0.100410677115304
1998,18,3,0.106477143085646
1998,21,3,0.165118269901045
1998,20,3,0
1998,22,3,0.686780213463695
1998,24,3,1.18860331867637
1998,26,3,0
1998,23,3,0.374367604787951
1998,19,3,0
1998,27,3,0
1998,25,3,0.403516404683108
1998,17,3,0.271020624910739
1999,16,3,0.100834294683952
1999,18,3,0.115530868770139
1999,21,3,0.139980987531217
1999,20,3,0
1999,22,3,0.610675125422694
1999,24,3,1.2212628101402
1999,26,3,0
1999,23,3,0.397796078048076
1999,19,3,0
1999,27,3,0
1999,25,3,0.771899448787572
1999,17,3,0.301688752803499
2000,16,3,0.0956394194575516
2000,18,3,0.0980872797746038
2000,21,3,0.118708224959074
2000,20,3,0
2000,22,3,0.826045667358106
2000,24,3,0.870786053700562
2000,26,3,0
2000,23,3,0.336042876329669
2000,19,3,0
2000,27,3,0
2000,25,3,0.599172333767521
2000,17,3,0.234098966335658
2001,16,3,0.108482705383982
2001,18,3,0.0952926413851468
2001,21,3,0.139004725196439
2001,20,3,0
2001,22,3,1.10531060834283
2001,24,3,1.24658169369595
2001,26,3,0
2001,23,3,0.365373893253838
2001,19,3,0
2001,27,3,0
2001,25,3,0.696765049837923
2001,17,3,0.2280504159508
2002,16,3,0.151086165130761
2002,18,3,0.148704677797554
2002,21,3,0.151985417333521
2002,20,3,0
2002,22,3,1.08192124021728
2002,24,3,1.48518404766153
2002,26,3,0
2002,23,3,0.347185169699182
2002,19,3,0
2002,27,3,0
2002,25,3,0.39986468642312
2002,17,3,0.317521249066642
2003,16,3,0.20206018256317
2003,18,3,0.137381929905412
2003,21,3,0.156302906668744
2003,20,3,0
2003,22,3,0.967829508480278
2003,24,3,1.89522853410109
2003,26,3,0
2003,23,3,0.549744427991214
2003,19,3,0
2003,27,3,0
2003,25,3,0.688113060244438
2003,17,3,0.28910058065772
2004,16,3,0.221246594548047
2004,18,3,0.179808050657125
2004,21,3,0.223589892069681
2004,20,3,0
2004,22,3,1.32508598274143
2004,24,3,2.0981424313598
2004,26,3,0
2004,23,3,0.495004000758889
2004,19,3,0
2004,27,3,0
2004,25,3,0.634772960898325
2004,17,3,0.366984000102307
2005,16,3,0.262159835901995
2005,18,3,0.167799863288043
2005,21,3,0.228238170105034
2005,20,3,0
2005,22,3,1.04995824209963
2005,24,3,1.70185306712798
2005,26,3,0
2005,23,3,0.436876243803935
2005,19,3,0
2005,27,3,0
2005,25,3,0.903639806544533
2005,17,3,0.320386734676599
2006,16,3,0.203462672777573
2006,18,3,0.169175247700367
2006,21,3,0.205265228981832
2006,20,3,0
2006,22,3,0.914986516077173
2006,24,3,1.97078966297477
2006,26,3,0
2006,23,3,0.495270203938241
2006,19,3,0
2006,27,3,0
2006,25,3,0.812929139311014
2006,17,3,0.350516168481214
2007,16,3,0.166442830021987
2007,18,3,0.0854460986561943
2007,21,3,0.219281589305111
2007,20,3,0
2007,22,3,0.820496141755587
2007,24,3,1.45203563193607
2007,26,3,0
2007,23,3,0.358692636988616
2007,19,3,0
2007,27,3,0
2007,25,3,0.381915167136396
2007,17,3,0.311258699481576
2008,16,3,0.170531974002604
2008,18,3,0.0919705918207882
2008,21,3,0.198053903518134
2008,20,3,0
2008,22,3,0.720639335830053
2008,24,3,1.57500309237811
2008,26,3,0
2008,23,3,0.380681507621204
2008,19,3,0
2008,27,3,0
2008,25,3,0.644465107792506
2008,17,3,0.323045086909362
2009,16,3,0.12709445025078
2009,18,3,0.199598911942626
2009,21,3,0.154427535706721
2009,20,3,0
2009,22,3,0.595130290141058
2009,24,3,1.37288285121832
2009,26,3,0
2009,23,3,0.436499578255688
2009,19,3,0
2009,27,3,0
2009,25,3,0.39445253171576
2009,17,3,0.324908256323546
2010,16,3,0.0837156146409955
2010,18,3,0.0844133534564333
2010,21,3,0.135252163549279
2010,20,3,0
2010,22,3,0.71465174205199
2010,24,3,1.59240213480768
2010,26,3,0
2010,23,3,0.359347612542064
2010,19,3,0
2010,27,3,0
2010,25,3,0.437495723580878
2010,17,3,0.256170364306456
2011,16,3,0.117099542554339
2011,18,3,0.0776556584713772
2011,21,3,0.137483481276245
2011,20,3,0
2011,22,3,0.746238975159331
2011,24,3,1.53296698600901
2011,26,3,0
2011,23,3,0.540307284762228
2011,19,3,0
2011,27,3,0
2011,25,3,0.70223915323408
2011,17,3,0.281198559485776
2012,16,3,0.137738357675263
2012,18,3,0.0861287514356732
2012,21,3,0.161800443685196
2012,20,3,0
2012,22,3,0.702766785568358
2012,24,3,1.71227882197927
2012,26,3,0
2012,23,3,0.639247334071444
2012,19,3,0
2012,27,3,0
2012,25,3,0.508280324150277
2012,17,3,0.302363316886411
2013,16,3,0.110985930914436
2013,18,3,0.0579842446677029
2013,21,3,0.151584919382805
2013,20,3,0
2013,22,3,0.735703608084089
2013,24,3,1.96473988004214
2013,26,3,0
2013,23,3,0.440262760789908
2013,19,3,0
2013,27,3,0
2013,25,3,0.637843406041885
2013,17,3,0.320292015561396
2014,16,3,0.102709055874735
2014,18,3,0.0642440018108418
2014,21,3,0.17007021681482
2014,20,3,0
2014,22,3,0.611622839356908
2014,24,3,2.10069252187768
